dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,llm_col_enabled,llm_col_model,llm_col_alpha,llm_col_dim,llm_col_feature_count,llm_col_cache_hits,llm_col_cache_misses,llm_col_error
compass,/home/crc00006699/zh/tabiclv2/data178/compass,binclass,13315,2663,3329,17,2,0.8633223190147191,0.863306777571454,176.42124700546265,6.112592935562134,ok,,13315,10652,0,3329,0.3801372665911913,8,5e-06,True,176.19898176193237,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8047315058205032,0.8441607209913631,6,False,False,,True,text-embedding-v4,0.05,128,17,17,0,
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data178/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6305084745762712,0.6295949002088582,16.981380462646484,0.3857436180114746,ok,,1178,942,0,295,0.9403308443725108,8,5e-06,True,16.9428870677948,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.538135593220339,0.5423728813559322,7,False,False,,True,text-embedding-v4,0.05,128,9,9,0,
credit,/home/crc00006699/zh/tabiclv2/data178/credit,binclass,13371,2675,3343,10,2,0.7858211187556088,0.7858032939752161,162.8431327342987,5.553337574005127,ok,,13371,10696,0,3343,0.4754975978285074,8,5e-06,True,162.7179298400879,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.7790654205607477,0.7809345794392524,8,False,False,,True,text-embedding-v4,0.05,128,10,10,0,
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data178/customer_satisfaction_in_airline,binclass,103904,20781,25976,21,2,0.9647751770865414,0.9648185097004106,38.77592158317566,225.57707452774048,ok,,103904,83123,0,25976,,0,5e-06,False,35.82124352455139,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 454, in forward attn_result = self._attn_block( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 506, in _attn_block result = self.attn( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 269, in forward return multi_head_attention_forward( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/attention.py"", line 233, in multi_head_attention_forward q, k, v = F._in_projection_packed(query, key, value, in_proj_weight, in_proj_bias) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 5632, in _in_projection_packed kv_proj = linear(k, w_kv, b_kv) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 64.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 62.00 MiB is free. Process 50785 has 23.46 GiB memory in use. Of the allocated memory 22.70 GiB is allocated by PyTorch, and 267.14 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 454, in forward attn_result = self._attn_block( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 506, in _attn_block result = self.attn( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 269, in forward return multi_head_attention_forward( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/attention.py"", line 233, in multi_head_attention_forward q, k, v = F._in_projection_packed(query, key, value, in_proj_weight, in_proj_bias) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 5632, in _in_projection_packed kv_proj = linear(k, w_kv, b_kv) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 64.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 62.00 MiB is free. Process 50785 has 23.46 GiB memory in use. Of the allocated memory 22.70 GiB is allocated by PyTorch, and 267.14 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",True,text-embedding-v4,0.05,128,21,21,0,
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data178/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6438046575611673,0.640400567110828,27.28459620475769,117.36971998214722,ok,,81412,65129,0,20354,,0,5e-06,False,24.693476915359497,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 522, in _ff_block x = self.linear2(self.dropout(self.activation(self.linear1(x)))) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/linear.py"", line 125, in forward return F.linear(input, self.weight, self.bias) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 80.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 70.00 MiB is free. Process 50785 has 23.45 GiB memory in use. Of the allocated memory 22.59 GiB is allocated by PyTorch, and 371.89 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 522, in _ff_block x = self.linear2(self.dropout(self.activation(self.linear1(x)))) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/linear.py"", line 125, in forward return F.linear(input, self.weight, self.bias) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 80.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 70.00 MiB is free. Process 50785 has 23.45 GiB memory in use. Of the allocated memory 22.59 GiB is allocated by PyTorch, and 371.89 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",True,text-embedding-v4,0.05,128,20,20,0,
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data178/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8271666666666667,0.8069975508115931,7.204129934310913,16.02943253517151,ok,,24000,19200,0,6000,,0,5e-06,False,5.684109926223755,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 454, in forward attn_result = self._attn_block( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 506, in _attn_block result = self.attn( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 269, in forward return multi_head_attention_forward( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/attention.py"", line 233, in multi_head_attention_forward q, k, v = F._in_projection_packed(query, key, value, in_proj_weight, in_proj_bias) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 5632, in _in_projection_packed kv_proj = linear(k, w_kv, b_kv) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 60.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 30.00 MiB is free. Process 50785 has 23.49 GiB memory in use. Of the allocated memory 22.75 GiB is allocated by PyTorch, and 246.33 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 934, in forward_with_llm_col_bias return self.icl_predictor(representations, y_train=y_train) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 537, in forward out = self._icl_predictions(R, y_train) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/learning.py"", line 270, in _icl_predictions src = self.tf_icl(R, train_size=train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 143, in forward out = block(q=out, train_size=train_size, rope=self.rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 454, in forward attn_result = self._attn_block( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 506, in _attn_block result = self.attn( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 269, in forward return multi_head_attention_forward( File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/attention.py"", line 233, in multi_head_attention_forward q, k, v = F._in_projection_packed(query, key, value, in_proj_weight, in_proj_bias) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 5632, in _in_projection_packed kv_proj = linear(k, w_kv, b_kv) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 60.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 30.00 MiB is free. Process 50785 has 23.49 GiB memory in use. Of the allocated memory 22.75 GiB is allocated by PyTorch, and 246.33 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",True,text-embedding-v4,0.05,128,23,23,0,
delta_ailerons,/home/crc00006699/zh/tabiclv2/data178/delta_ailerons,binclass,5703,1141,1426,5,2,0.953015427769986,0.953028571020914,31.493806838989254,1.0514614582061768,ok,,5703,4562,0,1426,0.1477640187367797,8,5e-06,True,31.44888281822205,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9430324276950044,0.9430324276950044,0,True,False,,True,text-embedding-v4,0.05,128,5,5,0,
dis,/home/crc00006699/zh/tabiclv2/data178/dis,binclass,3017,604,755,29,2,0.990728476821192,0.9900755651821972,34.32512640953064,1.356436014175415,ok,,3017,2413,0,755,0.0251380586996674,8,5e-06,True,34.211994886398315,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9850993377483444,0.9917218543046358,7,False,False,,True,text-embedding-v4,0.05,128,29,29,0,
dna,/home/crc00006699/zh/tabiclv2/data178/dna,multiclass,2548,510,638,180,3,0.9717868338557992,0.9719225529564052,99.54594779014587,5.559758186340332,ok,,2548,2038,0,638,0.1307407999411225,8,5e-06,True,98.93865442276,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.976470588235294,0.976470588235294,0,True,False,,True,text-embedding-v4,0.05,128,180,180,0,
drug_consumption,/home/crc00006699/zh/tabiclv2/data178/drug_consumption,multiclass,1507,302,377,12,7,0.403183023872679,0.2316968605998004,17.30031728744507,0.5260672569274902,ok,,1507,1205,0,377,1.5001232996582985,8,5e-06,True,17.26000165939331,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.4039735099337748,0.4039735099337748,0,True,False,,True,text-embedding-v4,0.05,128,12,12,0,
dry_bean_dataset,/home/crc00006699/zh/tabiclv2/data178/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.9287550495776716,0.928732548177597,130.03582072257996,4.696869134902954,ok,,10888,8710,0,2723,0.1676534516736865,8,5e-06,True,129.87149715423584,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9325068870523416,0.9325068870523416,0,True,False,,True,text-embedding-v4,0.05,128,16,16,0,
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data178/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9936582109479306,0.9936571003325072,144.6847906112671,5.1395583152771,ok,,11984,9587,0,2996,0.0274543518899008,8,5e-06,True,144.53271079063416,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9929078014184396,0.9941593658740092,1,False,False,,True,text-embedding-v4,0.05,128,14,14,0,
electricity,/home/crc00006699/zh/tabiclv2/data178/electricity,binclass,36249,7250,9063,8,2,0.9345691272205672,0.934514866147773,572.1064686775208,25.79053378105164,ok,,36249,28999,0,9063,0.2699826564639807,16,5e-06,True,571.814964056015,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,2,epoch_chunk,0.917103448275862,0.9248275862068964,8,False,False,,True,text-embedding-v4,0.05,128,8,8,0,
